user_id,age,gender,weight_kg,height_cm,goal,activity_level,join_date
U006566,37,female,101.5,168.0,weight_loss,moderate,2022-08-06
U006567,54,female,85.6,177.0,maintenance,active,2023-01-19
U006568,45,female,100.9,167.0,muscle_gain,moderate,2023-10-27
U006569,34,female,88.6,178.0,weight_loss,sedentary,2023-04-05
U006570,45,female,96.0,164.0,muscle_gain,active,2022-09-03
U006571,58,male,96.1,164.0,muscle_gain,moderate,2023-08-25
U006572,19,male,68.6,162.0,muscle_gain,moderate,2023-03-21
U006573,42,female,86.7,172.0,muscle_gain,moderate,2023-10-02
U006574,58,female,103.1,166.0,weight_loss,,2022-09-14
U006575,23,female,103.3,175.0,muscle_gain,sedentary,2022-12-19
U006576,28,female,76.2,180.0,weight_loss,moderate,2023-05-21
U006577,55,female,72.9,165.0,maintenance,active,2023-03-06
U006578,23,female,91.0,165.0,muscle_gain,moderate,2023-07-03
U006579,62,male,97.8,184.0,weight_loss,sedentary,2023-05-05
U006580,28,male,57.0,155.0,muscle_gain,light,2023-11-05
U006581,31,female,60.1,169.0,maintenance,moderate,2022-09-13
U006582,19,female,97.8,,weight_loss,active,2022-09-21
U006583,57,female,79.0,192.0,muscle_gain,light,2023-09-16
U006584,20,male,91.7,159.0,weight_loss,active,2023-09-23
U006585,52,male,100.1,162.0,weight_loss,,2022-07-12
U006586,50,male,96.6,192.0,weight_loss,light,2023-08-22
U006587,41,female,99.5,176.0,weight_loss,light,2023-06-10
U006588,36,male,83.3,192.0,maintenance,sedentary,2023-05-07
U006589,35,female,63.7,184.0,weight_loss,active,2022-07-15
U006590,41,female,81.0,158.0,muscle_gain,moderate,2023-02-14
U006591,62,female,108.0,156.0,maintenance,light,2022-09-01
U006592,52,female,71.8,175.0,muscle_gain,sedentary,2022-08-25
U006593,18,male,78.1,187.0,muscle_gain,sedentary,2022-07-15
U006594,53,female,97.1,168.0,maintenance,light,2023-04-12
U006595,42,female,59.2,170.0,muscle_gain,light,2023-09-20
U006596,62,male,96.6,182.0,maintenance,light,2023-06-24
U006597,60,female,70.1,163.0,weight_loss,sedentary,2022-09-17
U006598,51,female,69.7,188.0,weight_loss,active,2022-12-01
U006599,42,female,87.0,165.0,weight_loss,moderate,2023-09-01
U006600,33,male,69.0,173.0,maintenance,light,2022-10-30
U006601,51,female,90.3,183.0,weight_loss,light,2023-10-22
U006602,46,female,105.0,192.0,weight_loss,light,2023-03-28
U006603,36,male,77.3,,maintenance,moderate,2023-06-15
U006604,40,female,106.9,161.0,maintenance,moderate,2023-01-13
U006605,36,female,106.8,185.0,weight_loss,moderate,2022-07-15
U006606,42,female,66.4,157.0,muscle_gain,moderate,2023-09-03
U006607,33,female,78.7,162.0,muscle_gain,light,2023-06-25
U006608,26,male,109.5,163.0,weight_loss,active,2023-01-12
U006609,18,male,62.1,169.0,weight_loss,sedentary,2023-11-03
U006610,59,female,81.1,162.0,muscle_gain,moderate,2023-11-30
U006611,36,male,78.8,171.0,weight_loss,moderate,2023-04-15
U006612,50,female,99.5,186.0,weight_loss,sedentary,2023-07-15
U006613,51,female,63.9,177.0,weight_loss,light,2023-08-17
U006614,33,male,67.2,155.0,maintenance,moderate,2022-11-08
U006615,61,female,64.7,190.0,muscle_gain,moderate,2022-11-01
U006616,57,female,64.2,161.0,weight_loss,active,2023-09-07
U006617,35,female,69.2,168.0,muscle_gain,light,2023-02-10
U006618,51,female,84.1,164.0,maintenance,moderate,2022-11-06
U006619,42,male,93.9,175.0,weight_loss,sedentary,2023-09-12
U006620,62,male,75.9,188.0,weight_loss,light,2023-03-27
U006621,23,male,79.5,189.0,weight_loss,light,2022-10-26
U006622,38,male,98.6,194.0,muscle_gain,light,2022-11-07
U006623,23,male,83.9,187.0,weight_loss,active,2022-10-29
U006624,49,female,87.4,166.0,weight_loss,moderate,2023-10-18
U006625,58,male,83.5,167.0,maintenance,sedentary,2023-09-27
U006626,60,male,98.4,185.0,muscle_gain,light,2023-01-22
U006627,56,female,65.1,169.0,weight_loss,moderate,2023-04-24
U006628,48,female,109.0,189.0,muscle_gain,sedentary,2023-01-12
U006629,59,female,103.4,163.0,weight_loss,sedentary,2023-04-27
U006630,27,female,77.0,160.0,weight_loss,moderate,2023-05-10
U006631,47,female,77.8,191.0,weight_loss,light,2023-04-27
U006632,35,male,101.7,157.0,maintenance,light,2022-07-26
U006633,41,male,79.5,194.0,maintenance,sedentary,2023-04-02
U006634,26,male,82.9,168.0,maintenance,sedentary,2023-05-20
U006635,48,female,96.0,168.0,muscle_gain,moderate,2023-11-30
U006636,32,male,76.3,177.0,muscle_gain,light,2023-11-13
U006637,21,female,80.0,155.0,weight_loss,active,2023-03-04
U006638,57,male,57.0,190.0,weight_loss,light,2023-08-22
U006639,26,female,62.3,187.0,weight_loss,active,2022-11-23
U006640,62,male,80.2,178.0,weight_loss,moderate,2023-05-25
U006641,26,male,57.5,180.0,weight_loss,active,2022-08-03
U006642,43,female,71.9,164.0,muscle_gain,sedentary,2023-11-25
U006643,21,female,79.0,193.0,weight_loss,moderate,2022-09-02
U006644,34,female,60.6,172.0,weight_loss,moderate,2023-06-21
U006645,33,male,58.6,164.0,weight_loss,active,2022-11-10
U006646,32,female,55.9,160.0,maintenance,moderate,2022-10-02
U006647,52,female,81.7,189.0,muscle_gain,moderate,2023-03-06
U006648,22,female,63.1,159.0,weight_loss,sedentary,2023-08-27
U006649,22,male,92.9,163.0,maintenance,moderate,2023-11-23
U006650,37,female,82.1,,muscle_gain,light,2022-12-21
U006651,32,male,56.0,162.0,weight_loss,active,2023-11-30
U006652,35,male,58.2,164.0,weight_loss,moderate,2023-01-16
U006653,64,male,105.5,179.0,weight_loss,active,2022-11-22
U006654,19,female,61.8,190.0,weight_loss,active,2023-07-28
U006655,46,male,96.7,157.0,muscle_gain,active,2023-08-09
U006656,30,female,68.5,194.0,maintenance,active,2022-12-12
U006657,21,female,72.7,181.0,weight_loss,light,2022-09-09
U006658,59,female,56.4,177.0,weight_loss,active,2023-06-09
U006659,62,male,85.6,185.0,muscle_gain,sedentary,2023-06-26
U006660,27,male,80.7,188.0,muscle_gain,active,2023-09-27
U006661,48,male,96.0,158.0,weight_loss,moderate,2023-10-11
U006662,58,female,104.8,166.0,weight_loss,sedentary,2023-05-20
U006663,25,female,85.1,191.0,weight_loss,sedentary,2023-03-20
U006664,20,male,107.4,173.0,weight_loss,light,2023-02-04
U006665,63,male,63.1,171.0,muscle_gain,moderate,2023-06-29
U006666,26,female,74.0,180.0,weight_loss,sedentary,2023-09-08
U006667,47,female,100.6,177.0,weight_loss,active,2023-10-30
U006668,28,female,85.4,179.0,weight_loss,moderate,2022-10-07
U006669,52,female,85.1,160.0,weight_loss,moderate,2023-11-09
U006670,54,male,80.3,174.0,muscle_gain,light,2023-07-03
U006671,59,male,56.0,159.0,weight_loss,light,2022-08-04
U006672,30,female,59.4,,muscle_gain,light,2023-07-07
U006673,53,male,59.9,189.0,weight_loss,moderate,2023-04-13
U006674,30,male,65.4,190.0,muscle_gain,moderate,2022-11-25
U006675,29,female,60.2,189.0,maintenance,active,2023-03-11
U006676,54,female,60.9,166.0,maintenance,light,2023-01-31
U006677,27,male,90.0,180.0,weight_loss,light,2023-03-09
U006678,26,female,61.5,177.0,maintenance,active,2023-06-13
U006679,24,male,80.6,158.0,weight_loss,moderate,2023-04-24
U006680,19,female,58.5,162.0,weight_loss,sedentary,2022-09-04
U006681,40,male,69.8,181.0,weight_loss,sedentary,2022-12-16
U006682,56,female,105.8,182.0,maintenance,sedentary,2022-07-11
U006683,57,male,56.7,162.0,weight_loss,light,2023-09-25
U006684,56,female,103.2,168.0,weight_loss,light,2023-06-10
U006685,38,female,96.8,160.0,maintenance,sedentary,2022-07-10
U006686,40,female,105.7,176.0,muscle_gain,moderate,2022-08-28
U006687,46,female,98.3,179.0,weight_loss,sedentary,2023-03-27
U006688,31,female,100.4,162.0,weight_loss,,2023-06-02
U006689,43,male,60.9,193.0,muscle_gain,light,2022-11-13
U006690,22,male,101.0,194.0,weight_loss,moderate,2023-08-28
U006691,48,female,81.2,185.0,weight_loss,light,2023-09-09
U006692,42,male,74.3,158.0,maintenance,moderate,2022-08-04
U006693,48,male,63.5,172.0,weight_loss,light,2022-08-25
U006694,37,female,55.0,189.0,weight_loss,light,2022-08-19
U006695,61,male,90.3,190.0,weight_loss,moderate,2022-10-13
U006696,34,male,94.9,171.0,weight_loss,sedentary,2023-05-10
U006697,62,male,76.3,188.0,maintenance,moderate,2023-11-23
U006698,19,male,64.0,194.0,weight_loss,active,2023-08-08
U006699,42,female,63.0,174.0,weight_loss,sedentary,2023-08-10
U006700,30,male,64.3,184.0,muscle_gain,moderate,2022-11-25
U006701,56,male,58.1,164.0,weight_loss,moderate,2022-07-16
U006702,45,male,74.8,190.0,weight_loss,sedentary,2023-09-26
U006703,59,male,88.9,192.0,weight_loss,moderate,2023-08-16
U006704,23,female,79.6,186.0,weight_loss,light,2022-11-22
U006705,20,male,61.9,172.0,weight_loss,moderate,2023-11-21
U006706,52,female,99.9,187.0,weight_loss,moderate,2023-02-04
U006707,35,female,70.8,169.0,weight_loss,light,2023-03-19
U006708,28,female,88.1,189.0,muscle_gain,moderate,2023-09-07
U006709,37,female,68.5,178.0,muscle_gain,moderate,2023-09-30
U006710,22,female,87.7,185.0,weight_loss,moderate,2023-05-29
U006711,36,male,62.1,186.0,muscle_gain,moderate,2022-12-03
U006712,39,male,91.1,187.0,weight_loss,active,2023-01-03
U006713,36,female,86.5,194.0,maintenance,moderate,2022-10-23
U006714,64,female,83.6,190.0,weight_loss,moderate,2023-11-13
U006715,33,male,66.9,165.0,maintenance,active,2023-05-24
U006716,41,male,84.1,186.0,weight_loss,active,2022-09-10
U006717,58,female,104.3,157.0,muscle_gain,light,2023-01-09
U006718,21,male,61.9,162.0,weight_loss,moderate,2023-07-25
U006719,32,male,93.7,187.0,weight_loss,moderate,2022-11-03
U006720,42,female,61.3,193.0,weight_loss,sedentary,2023-03-04
U006721,61,female,73.6,173.0,weight_loss,light,2023-01-17
U006722,52,female,92.6,189.0,weight_loss,sedentary,2023-11-08
U006723,31,female,85.8,162.0,weight_loss,light,2023-02-01
U006724,36,female,92.3,180.0,maintenance,active,2022-07-11
U006725,55,male,108.0,173.0,muscle_gain,active,2023-11-08
U006726,53,female,108.3,163.0,weight_loss,active,2022-12-29
U006727,24,male,105.3,192.0,weight_loss,sedentary,2023-10-08
U006728,47,female,82.2,189.0,weight_loss,moderate,2023-01-02
U006729,36,female,73.8,161.0,weight_loss,light,2022-09-30
U006730,42,female,70.4,158.0,weight_loss,light,2023-11-22
U006731,33,female,86.7,160.0,muscle_gain,moderate,2023-11-08
U006732,64,female,79.9,,muscle_gain,sedentary,2022-12-14
U006733,57,female,109.7,170.0,muscle_gain,light,2023-10-04
U006734,25,male,84.5,164.0,weight_loss,moderate,2023-05-03
U006735,35,female,73.1,190.0,weight_loss,moderate,2023-04-19
U006736,45,female,90.0,168.0,muscle_gain,moderate,2023-05-22
U006737,33,male,57.4,,weight_loss,light,2023-09-30
U006738,36,male,61.1,156.0,muscle_gain,sedentary,2023-02-25
U006739,59,female,91.5,185.0,muscle_gain,moderate,2023-07-26
U006740,34,male,61.8,183.0,weight_loss,sedentary,2023-04-04
U006741,62,male,96.5,171.0,weight_loss,sedentary,2022-12-08
U006742,30,female,58.4,170.0,weight_loss,light,2023-09-15
U006743,24,female,87.7,161.0,weight_loss,active,2023-08-19
U006744,44,male,92.3,169.0,maintenance,sedentary,2022-12-12
U006745,27,female,97.9,182.0,maintenance,moderate,2022-12-16
U006746,51,male,103.7,160.0,weight_loss,sedentary,2023-01-14
U006747,53,male,72.2,160.0,weight_loss,active,2023-11-28
U006748,42,male,94.6,181.0,muscle_gain,moderate,2023-07-01
U006749,23,male,59.4,188.0,weight_loss,moderate,2023-05-01
U006750,41,female,100.6,168.0,weight_loss,active,2022-12-29
U006751,35,female,104.0,171.0,muscle_gain,moderate,2023-10-12
U006752,40,female,96.2,164.0,weight_loss,active,2022-12-28
U006753,23,female,70.5,156.0,weight_loss,sedentary,2023-03-11
U006754,46,female,58.4,168.0,maintenance,moderate,2023-07-17
U006755,42,female,78.2,175.0,weight_loss,light,2023-01-18
U006756,34,female,69.9,189.0,weight_loss,moderate,2023-01-26
U006757,63,female,84.2,182.0,weight_loss,moderate,2022-12-09
U006758,41,female,76.7,190.0,weight_loss,sedentary,2023-09-23
U006759,28,female,62.5,174.0,weight_loss,moderate,2023-05-02
U006760,43,female,101.0,161.0,maintenance,light,2022-10-03
U006761,51,female,102.6,176.0,muscle_gain,active,2022-08-29
U006762,45,male,99.7,182.0,muscle_gain,sedentary,2023-10-10
U006763,20,female,66.6,174.0,maintenance,moderate,2023-03-16
U006764,28,female,78.6,186.0,weight_loss,active,2022-11-29
U006765,55,female,64.4,173.0,weight_loss,light,2023-01-20
U006766,31,female,91.6,182.0,muscle_gain,moderate,2023-10-03
U006767,43,female,99.3,179.0,weight_loss,sedentary,2023-07-11
U006768,38,male,87.0,176.0,maintenance,active,2023-10-05
U006769,56,male,85.0,156.0,weight_loss,sedentary,2022-10-27
U006770,47,female,94.3,175.0,weight_loss,moderate,2023-10-09
U006771,25,female,61.2,160.0,weight_loss,active,2023-03-23
U006772,37,female,68.6,187.0,muscle_gain,light,2023-08-23
U006773,49,male,72.3,157.0,muscle_gain,sedentary,2023-01-25
U006774,39,female,84.3,178.0,muscle_gain,light,2023-08-22
U006775,24,female,108.7,166.0,maintenance,active,2022-10-30
U006776,26,male,102.5,159.0,maintenance,moderate,2023-07-21
U006777,62,male,68.6,176.0,muscle_gain,light,2022-10-03
U006778,18,female,67.8,174.0,maintenance,sedentary,2023-03-10
U006779,46,female,79.0,187.0,weight_loss,sedentary,2022-07-22
U006780,25,male,108.6,158.0,muscle_gain,moderate,2023-08-21
U006781,21,female,63.4,180.0,weight_loss,active,2023-06-02
U006782,52,female,107.6,170.0,maintenance,active,2022-12-07
U006783,20,male,65.5,174.0,weight_loss,sedentary,2023-05-07
U006784,62,female,103.8,190.0,weight_loss,sedentary,2023-07-04
U006785,57,male,100.7,173.0,weight_loss,sedentary,2023-09-11
U006786,24,female,103.5,185.0,weight_loss,moderate,2023-11-12
U006787,44,female,104.0,157.0,weight_loss,light,2023-02-25
U006788,18,male,67.0,169.0,weight_loss,light,2023-03-23
U006789,44,male,97.8,,weight_loss,light,2022-08-23
U006790,33,male,92.5,170.0,maintenance,light,2023-08-18
U006791,55,male,103.3,193.0,weight_loss,moderate,2022-12-15
U006792,24,male,82.0,155.0,muscle_gain,moderate,2022-08-12
U006793,61,male,77.7,186.0,maintenance,moderate,2023-03-31
U006794,40,male,94.9,162.0,maintenance,light,2023-06-16
U006795,58,male,69.8,173.0,weight_loss,light,2023-08-04
U006796,28,male,100.1,180.0,weight_loss,sedentary,2023-12-01
U006797,59,female,70.7,175.0,muscle_gain,light,2023-11-26
U006798,50,female,57.4,176.0,weight_loss,sedentary,2022-12-24
U006799,53,male,85.3,165.0,muscle_gain,light,2023-10-18
U006800,54,female,101.0,161.0,maintenance,light,2022-08-25
U006801,58,male,93.0,160.0,muscle_gain,sedentary,2023-10-07
U006802,34,male,109.4,179.0,muscle_gain,active,2022-10-01
U006803,52,female,62.7,186.0,weight_loss,active,2023-02-12
U006804,22,male,74.0,187.0,weight_loss,moderate,2022-12-25
U006805,49,male,75.9,185.0,weight_loss,active,2023-03-25
U006806,20,male,58.2,170.0,weight_loss,moderate,2023-09-17
U006807,64,male,57.4,190.0,muscle_gain,sedentary,2022-08-03
U006808,52,female,56.6,171.0,weight_loss,sedentary,2023-10-17
U006809,31,male,77.5,180.0,weight_loss,sedentary,2022-10-29
U006810,48,female,101.5,177.0,weight_loss,sedentary,2023-03-16
U006811,48,female,94.0,190.0,maintenance,sedentary,2023-10-25
U006812,34,male,79.6,165.0,weight_loss,active,2022-11-27
U006813,41,female,69.5,184.0,weight_loss,,2022-11-27
U006814,40,female,55.9,179.0,muscle_gain,active,2023-10-12
U006815,35,female,64.6,188.0,weight_loss,moderate,2022-08-26
U006816,31,female,76.3,175.0,weight_loss,light,2023-07-24
U006817,32,male,75.4,156.0,muscle_gain,light,2023-01-07
U006818,32,male,69.3,157.0,muscle_gain,moderate,2023-08-06
U006819,23,male,109.8,159.0,muscle_gain,sedentary,2023-04-13
U006820,44,female,79.6,156.0,weight_loss,light,2022-07-14
U006821,32,female,69.7,185.0,muscle_gain,moderate,2022-07-20
U006822,53,male,77.4,177.0,maintenance,active,2023-07-04
U006823,25,female,70.4,168.0,weight_loss,moderate,2023-07-20
U006824,32,female,74.4,172.0,weight_loss,light,2023-04-09
U006825,20,male,61.9,,maintenance,sedentary,2023-11-07
U006826,64,female,55.0,169.0,muscle_gain,active,2023-10-12
U006827,30,female,82.0,175.0,weight_loss,light,2022-10-12
U006828,58,male,81.9,159.0,weight_loss,moderate,2023-09-04
U006829,51,male,63.6,157.0,muscle_gain,light,2022-09-11
U006830,41,male,100.8,172.0,weight_loss,sedentary,2023-11-12
U006831,57,male,65.5,162.0,weight_loss,moderate,2022-09-22
U006832,49,male,97.4,,weight_loss,active,2023-07-07
U006833,49,male,65.5,180.0,maintenance,light,2023-06-01
U006834,47,male,70.5,186.0,maintenance,light,2022-10-18
U006835,30,female,69.8,167.0,muscle_gain,moderate,2022-12-21
U006836,18,male,67.6,164.0,muscle_gain,sedentary,2023-06-25
U006837,51,female,107.4,155.0,weight_loss,moderate,2023-04-28
U006838,32,male,69.5,165.0,weight_loss,moderate,2022-11-19
U006839,61,female,81.7,159.0,muscle_gain,moderate,2023-10-04
U006840,31,female,95.4,155.0,maintenance,moderate,2023-10-15
U006841,46,female,72.6,155.0,weight_loss,sedentary,2022-09-23
U006842,51,female,55.6,173.0,muscle_gain,active,2022-11-09
U006843,35,female,96.9,159.0,weight_loss,light,2022-09-03
U006844,24,male,70.6,166.0,weight_loss,moderate,2023-11-09
U006845,46,male,103.0,182.0,weight_loss,sedentary,2023-11-28
U006846,48,male,82.0,191.0,muscle_gain,light,2022-09-22
U006847,42,female,89.3,177.0,muscle_gain,moderate,2023-09-23
U006848,55,female,107.3,159.0,muscle_gain,light,2022-12-28
U006849,31,female,102.8,177.0,muscle_gain,light,2023-01-05
U006850,25,male,98.6,178.0,muscle_gain,light,2023-09-06
U006851,44,female,84.2,171.0,muscle_gain,sedentary,2023-06-17
U006852,19,female,64.3,158.0,maintenance,sedentary,2023-06-02
U006853,34,male,101.3,171.0,weight_loss,light,2022-09-01
U006854,54,male,60.2,184.0,muscle_gain,light,2023-04-22
U006855,31,male,103.8,179.0,weight_loss,light,2022-07-31
U006856,42,female,97.1,171.0,weight_loss,light,2023-01-18
U006857,47,female,99.2,168.0,weight_loss,moderate,2023-07-18
U006858,46,male,75.7,177.0,muscle_gain,active,2022-09-09
U006859,37,female,59.7,178.0,maintenance,moderate,2022-11-22
U006860,38,female,95.0,171.0,muscle_gain,active,2023-10-16
U006861,39,female,108.8,171.0,maintenance,moderate,2023-05-26
U006862,52,female,102.2,168.0,maintenance,sedentary,2022-10-11
U006863,54,male,101.3,169.0,maintenance,light,2023-06-10
U006864,33,female,89.8,173.0,muscle_gain,active,2023-08-31
U006865,60,female,61.4,159.0,weight_loss,,2023-10-05
U006866,34,male,102.5,171.0,weight_loss,light,2023-05-11
U006867,33,female,67.2,187.0,muscle_gain,sedentary,2023-05-12
U006868,19,female,69.5,193.0,muscle_gain,moderate,2022-07-28
U006869,21,male,96.6,160.0,muscle_gain,active,2023-04-13
U006870,38,female,94.4,179.0,weight_loss,moderate,2023-07-16
U006871,56,male,59.0,171.0,maintenance,sedentary,2022-10-01
U006872,51,female,68.9,187.0,weight_loss,moderate,2023-05-19
U006873,47,female,100.0,165.0,maintenance,moderate,2022-12-14
U006874,23,female,107.2,187.0,weight_loss,moderate,2022-09-23
U006875,34,male,69.6,182.0,muscle_gain,active,2023-04-02
U006876,56,female,96.8,159.0,weight_loss,moderate,2022-10-19
U006877,42,female,82.8,175.0,weight_loss,active,2023-05-01
U006878,22,male,75.9,184.0,maintenance,moderate,2023-01-04
U006879,22,female,104.4,180.0,weight_loss,active,2022-09-05
U006880,37,female,85.2,157.0,weight_loss,light,2022-10-20
U006881,33,female,93.0,175.0,weight_loss,sedentary,2023-09-08
U006882,58,male,87.6,166.0,muscle_gain,moderate,2023-10-06
U006883,54,male,90.4,161.0,muscle_gain,light,2023-09-26
U006884,57,male,83.5,180.0,maintenance,light,2022-12-11
U006885,26,female,84.3,193.0,muscle_gain,sedentary,2022-11-26
U006886,22,male,101.9,167.0,muscle_gain,moderate,2023-11-02
U006887,59,female,71.6,168.0,weight_loss,moderate,2022-07-18
U006888,19,male,95.5,179.0,weight_loss,moderate,2022-08-07
U006889,26,male,69.8,171.0,weight_loss,sedentary,2022-09-26
U006890,60,female,58.9,170.0,maintenance,active,2023-09-12
U006891,53,male,104.7,182.0,weight_loss,moderate,2023-10-10
U006892,39,male,77.6,194.0,weight_loss,light,2023-05-03
U006893,39,female,92.6,172.0,muscle_gain,moderate,2022-08-23
U006894,39,female,96.7,158.0,muscle_gain,light,2023-02-03
